ms,clock,threadId,clockAtArrival,sequenceNo,source,StockID,exchange,time,cum_volume,cum_amount,close,__origTickSeq,bid1p,bid2p,bid3p,bid4p,bid5p,bid1q,bid2q,bid3q,bid4q,bid5q,ask1p,ask2p,ask3p,ask4p,ask5p,ask1q,ask2q,ask3q,ask4q,ask5q,openPrice,numTrades
10:15:30.137758,1587608130138033,23994,1587608130137991,30046953,24,2385,SZ,10:14:45.000,240609168,2286242220.72,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,112914
10:15:33.142758,1587608133143718,23994,1587608133143629,30063220,24,2385,SZ,10:14:48.000,240631468,2286454434.72,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,112932
10:15:36.142758,1587608136143697,23994,1587608136143651,30079171,24,2385,SZ,10:14:51.000,240655768,2286685738.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,112952
10:15:39.140758,1587608139140954,23994,1587608139140884,30096154,24,2385,SZ,10:14:54.000,240727868,2287371784.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,112995
10:15:42.140758,1587608142141112,23994,1587608142141029,30113158,24,2385,SZ,10:14:57.000,240764768,2287722785.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113012
10:15:45.152758,1587608145153827,23994,1587608145153814,30129990,24,2385,SZ,10:15:00.000,240781568,2287882577.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113038
10:15:48.173758,1587608148174292,23994,1587608148174263,30148340,24,2385,SZ,10:15:03.000,240795568,2288015747.72,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113054
10:15:51.140758,1587608151141283,23994,1587608151141097,30166534,24,2385,SZ,10:15:06.000,240843768,2288474263.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113094
10:15:54.160758,1587608154161296,23994,1587608154161267,30185603,24,2385,SZ,10:15:09.000,240949168,2289476349.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113154
10:15:57.149758,1587608157150575,23994,1587608157150189,30205261,24,2385,SZ,10:15:12.000,240981368,2289782720.72,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113185
10:16:00.151758,1587608160152053,23994,1587608160151986,30224361,24,2385,SZ,10:15:15.000,241167268,2291551186.72,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113242
10:16:03.137758,1587608163138346,23994,1587608163138248,30242822,24,2385,SZ,10:15:18.000,241241968,2292261782.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113282
10:16:06.141758,1587608166142041,23994,1587608166141885,30261210,24,2385,SZ,10:15:21.000,241261068,2292443596.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113302
10:16:09.138758,1587608169139273,23994,1587608169139104,30281731,24,2385,SZ,10:15:24.000,241298468,2292799592.22,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113321
10:16:12.151758,1587608172151994,23994,1587608172151859,30300293,24,2385,SZ,10:15:27.000,241316868,2292974844.22,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113338
10:16:15.141758,1587608175142661,23994,1587608175142585,30318777,24,2385,SZ,10:15:30.000,241333868,2293136743.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113362
10:16:18.151758,1587608178152210,23994,1587608178152176,30337180,24,2385,SZ,10:15:33.000,241347168,2293263435.22,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113381
10:16:21.158758,1587608181159231,23994,1587608181159151,30354929,24,2385,SZ,10:15:36.000,241405868,2293822415.22,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113423
10:16:24.154758,1587608184155377,23994,1587608184155311,30374466,24,2385,SZ,10:15:39.000,241744768,2297048781.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113498
10:16:27.153758,1587608187154718,23994,1587608187154628,30393173,24,2385,SZ,10:15:42.000,241910568,2298627032.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113529
10:16:30.105758,1587608190106762,23994,1587608190106703,30411016,24,2290,SZ,10:15:45.000,110900,576100.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,52
10:16:30.150758,1587608190151590,23994,1587608190151550,30411352,24,2385,SZ,10:15:45.000,241991068,2299393350.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113560
10:16:33.144758,1587608193145150,23994,1587608193144786,30429651,24,2385,SZ,10:15:48.000,242029968,2299763523.22,9.51,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113604
10:16:36.144758,1587608196145855,23994,1587608196145799,30448357,24,2385,SZ,10:15:51.000,242223068,2301602233.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113647
10:16:39.152758,1587608199153656,23994,1587608199153638,30465542,24,2385,SZ,10:15:54.000,242246768,2301827905.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113659
10:16:42.151758,1587608202152499,23994,1587608202152470,30482236,24,2385,SZ,10:15:57.000,242279768,2302142137.22,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113696
10:16:45.151758,1587608205152850,23994,1587608205152728,30500354,24,2385,SZ,10:16:00.000,242307268,2302404066.22,9.52,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113732
10:16:48.175757,1587608208176571,23994,1587608208176386,30518752,24,2385,SZ,10:16:03.000,242451918,2303782277.72,9.53,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113777
10:16:51.145757,1587608211145977,23994,1587608211145955,30537006,24,2385,SZ,10:16:06.000,242840718,2307491497.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113869
10:16:54.157757,1587608214158267,23994,1587608214158255,30555222,24,2385,SZ,10:16:09.000,242845918,2307541096.92,9.54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113878
10:16:57.144757,1587608217145303,23994,1587608217145234,30572459,24,2385,SZ,10:16:12.000,243196618,2310890220.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,113938
10:17:00.144757,1587608220145101,23994,1587608220144892,30589612,24,2385,SZ,10:16:15.000,243422218,2313044471.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114021
10:17:03.140757,1587608223141542,23994,1587608223141477,30605882,24,2385,SZ,10:16:18.000,243479798,2313594349.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114062
10:17:06.142757,1587608226143785,23994,1587608226143767,30621994,24,2385,SZ,10:16:21.000,243510198,2313884759.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114087
10:17:09.142757,1587608229143059,23994,1587608229143045,30638492,24,2385,SZ,10:16:24.000,243564898,2314407444.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114127
10:17:12.143757,1587608232144539,23994,1587608232144462,30654272,24,2385,SZ,10:16:27.000,243660598,2315322320.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114191
10:17:15.143757,1587608235144890,23994,1587608235144878,30671089,24,2385,SZ,10:16:30.000,243764398,2316315627.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114232
10:17:18.150757,1587608238151376,23994,1587608238151339,30687575,24,2385,SZ,10:16:33.000,243821398,2316860683.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114255
10:17:21.129757,1587608241130172,23994,1587608241130080,30703901,24,2385,SZ,10:16:36.000,243937098,2317968978.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114321
10:17:24.154757,1587608244154928,23994,1587608244154875,30720368,24,2385,SZ,10:16:39.000,244050398,2319055135.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114361
10:17:27.145757,1587608247146881,23994,1587608247146833,30736972,24,2385,SZ,10:16:42.000,244172498,2320226055.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114432
10:17:30.110757,1587608250111150,23994,1587608250111090,30753542,24,2290,SZ,10:16:45.000,110900,576100.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,52
10:17:30.149757,1587608250150897,23994,1587608250150863,30753841,24,2385,SZ,10:16:45.000,244311198,2321557507.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114537
10:17:33.144757,1587608253145725,23994,1587608253145427,30770944,24,2385,SZ,10:16:48.000,244564898,2323992975.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114733
10:17:36.155757,1587608256156565,23994,1587608256156441,30787660,24,2385,SZ,10:16:51.000,244855273,2326780680.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,114955
10:17:39.144757,1587608259145585,23994,1587608259145505,30803205,24,2385,SZ,10:16:54.000,245022123,2328384630.92,9.62,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115064
10:17:42.141757,1587608262142125,23994,1587608262142032,30819059,24,2385,SZ,10:16:57.000,245158123,2329691739.92,9.62,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115121
10:17:45.107757,1587608265108725,23994,1587608265108708,30834927,24,2290,SZ,10:17:00.000,111000,576620.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,53
10:17:45.143757,1587608265144136,23994,1587608265144057,30835171,24,2385,SZ,10:17:00.000,245377973,2331805940.92,9.62,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115210
10:17:48.167757,1587608268168789,23994,1587608268168730,30852358,24,2385,SZ,10:17:03.000,245635573,2334285554.92,9.62,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115363
10:17:51.142757,1587608271143724,23994,1587608271143574,30869337,24,2385,SZ,10:17:06.000,245701973,2334925275.92,9.64,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115406
10:17:54.138757,1587608274139213,23994,1587608274139124,30886520,24,2385,SZ,10:17:09.000,246124273,2338989496.92,9.63,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115545
10:17:57.142757,1587608277143309,23994,1587608277143139,30903340,24,2385,SZ,10:17:12.000,246333823,2341004974.92,9.62,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115648
10:18:00.134757,1587608280135600,23994,1587608280135574,30919505,24,2385,SZ,10:17:15.000,246724923,2344766088.92,9.61,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115742
10:18:03.151757,1587608283152520,23994,1587608283152498,30935627,24,2385,SZ,10:17:18.000,247146523,2348813361.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115915
10:18:06.139757,1587608286140290,23994,1587608286140146,30951789,24,2385,SZ,10:17:21.000,247408423,2351327374.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,115968
10:18:09.134757,1587608289135512,23994,1587608289135500,30967625,24,2385,SZ,10:17:24.000,247599923,2353164628.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116032
10:18:12.142757,1587608292143389,23994,1587608292143333,30983943,24,2385,SZ,10:17:27.000,247755323,2354654354.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116085
10:18:15.140757,1587608295141473,23994,1587608295141408,31000427,24,2385,SZ,10:17:30.000,247997123,2356974294.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116158
10:18:18.141757,1587608298142579,23994,1587608298142485,31016674,24,2385,SZ,10:17:33.000,248191023,2358831867.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116227
10:18:21.145757,1587608301146526,23994,1587608301146463,31032651,24,2385,SZ,10:17:36.000,248316223,2360031804.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116292
10:18:24.141757,1587608304142677,23994,1587608304142551,31048632,24,2385,SZ,10:17:39.000,248444523,2361261372.92,9.61,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116353
10:18:27.143757,1587608307144854,23994,1587608307144821,31064727,24,2385,SZ,10:17:42.000,248481323,2361614626.92,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116376
10:18:30.142757,1587608310143657,23994,1587608310143613,31080446,24,2385,SZ,10:17:45.000,248507523,2361865994.92,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116400
10:18:33.139757,1587608313140011,23994,1587608313139887,31096112,24,2385,SZ,10:17:48.000,248558523,2362355079.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116436
10:18:36.140757,1587608316141716,23994,1587608316141600,31112530,24,2385,SZ,10:17:51.000,248709823,2363804706.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116490
10:18:39.142757,1587608319142979,23994,1587608319142945,31128008,24,2385,SZ,10:17:54.000,248781423,2364490134.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116512
10:18:42.139757,1587608322140445,23994,1587608322140329,31143387,24,2385,SZ,10:17:57.000,248909023,2365711795.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116583
10:18:45.104757,1587608325105536,23994,1587608325105481,31160075,24,2290,SZ,10:18:00.000,111000,576620.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,53
10:18:45.149757,1587608325150143,23994,1587608325150061,31160390,24,2385,SZ,10:18:00.000,249007323,2366651979.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116645
10:18:48.161757,1587608328161968,23994,1587608328161820,31177016,24,2385,SZ,10:18:03.000,249057323,2367129954.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116675
10:18:51.142757,1587608331143530,23994,1587608331143510,31193940,24,2385,SZ,10:18:06.000,249121223,2367740845.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116703
10:18:54.134757,1587608334135684,23994,1587608334135600,31211229,24,2385,SZ,10:18:09.000,249210923,2368597808.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116791
10:18:57.140757,1587608337141004,23994,1587608337140962,31228144,24,2385,SZ,10:18:12.000,249241723,2368891990.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116821
10:19:00.151757,1587608340151976,23994,1587608340151920,31245308,24,2385,SZ,10:18:15.000,249330123,2369737010.92,9.55,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116861
10:19:03.143757,1587608343144128,23994,1587608343144080,31261241,24,2385,SZ,10:18:18.000,249361523,2370037186.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116879
10:19:06.165757,1587608346166728,23994,1587608346166702,31278710,24,2385,SZ,10:18:21.000,249409123,2370492231.92,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116899
10:19:09.152757,1587608349153173,23994,1587608349153117,31295873,24,2385,SZ,10:18:24.000,249425423,2370648189.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116909
10:19:12.151757,1587608352152581,23994,1587608352152521,31312318,24,2385,SZ,10:18:27.000,249466823,2371044351.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116921
10:19:15.146757,1587608355147523,23994,1587608355147319,31329392,24,2385,SZ,10:18:30.000,249490723,2371273192.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116935
10:19:18.166757,1587608358166928,23994,1587608358166906,31346290,24,2385,SZ,10:18:33.000,249504623,2371406286.92,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116951
10:19:21.142757,1587608361143024,23994,1587608361142987,31363601,24,2385,SZ,10:18:36.000,249553323,2371872648.92,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,116998
10:19:24.154757,1587608364155534,23994,1587608364155483,31380907,24,2385,SZ,10:18:39.000,249638073,2372683903.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117048
10:19:27.154757,1587608367155183,23994,1587608367155072,31397856,24,2385,SZ,10:18:42.000,249695073,2373229958.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117079
10:19:30.143757,1587608370144181,23994,1587608370144012,31414613,24,2385,SZ,10:18:45.000,249928473,2375465768.42,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117118
10:19:33.143757,1587608373144591,23994,1587608373144497,31432198,24,2385,SZ,10:18:48.000,249960173,2375769515.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117142
10:19:36.156757,1587608376157820,23994,1587608376157785,31448702,24,2385,SZ,10:18:51.000,250035673,2376493099.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117181
10:19:39.141757,1587608379142200,23994,1587608379142097,31464593,24,2385,SZ,10:18:54.000,250112173,2377226257.42,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117234
10:19:42.140757,1587608382141456,23994,1587608382141434,31481843,24,2385,SZ,10:18:57.000,250193473,2378005451.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117275
10:19:45.109757,1587608385110556,23994,1587608385110473,31500221,24,2290,SZ,10:19:00.000,111000,576620.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,53
10:19:45.143757,1587608385144924,23994,1587608385144799,31500522,24,2385,SZ,10:19:00.000,250255973,2378604456.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117309
10:19:48.174757,1587608388175909,23994,1587608388175893,31519722,24,2385,SZ,10:19:03.000,250342773,2379435667.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117377
10:19:51.144757,1587608391145695,23994,1587608391145629,31537970,24,2385,SZ,10:19:06.000,250600873,2381911428.42,9.6,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117455
10:19:54.133757,1587608394134232,23994,1587608394134135,31555937,24,2385,SZ,10:19:09.000,250617473,2382070617.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117473
10:19:57.147757,1587608397148798,23994,1587608397148630,31573540,24,2385,SZ,10:19:12.000,250629773,2382188547.42,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117489
10:20:00.142757,1587608400143833,23994,1587608400143719,31590616,24,2385,SZ,10:19:15.000,250673273,2382605506.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117520
10:20:03.152757,1587608403153813,23994,1587608403153760,31608193,24,2385,SZ,10:19:18.000,250728473,2383134872.42,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117548
10:20:06.166757,1587608406167170,23994,1587608406167148,31625762,24,2385,SZ,10:19:21.000,250846273,2384263826.42,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117586
10:20:09.130757,1587608409131054,23994,1587608409130934,31643367,24,2385,SZ,10:19:24.000,250953073,2385287538.42,9.59,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117645
10:20:12.132757,1587608412133028,23994,1587608412132867,31661383,24,2385,SZ,10:19:27.000,251042373,2386143090.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117710
10:20:15.154757,1587608415155184,23994,1587608415155160,31679266,24,2385,SZ,10:19:30.000,251147173,2387146679.42,9.58,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117737
10:20:18.121757,1587608418122663,23994,1587608418122552,31696669,24,2385,SZ,10:19:33.000,251235373,2387990891.42,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117769
10:20:21.097757,1587608421098587,23994,1587608421098477,31713850,24,2290,SZ,10:19:36.000,112000,581820.0,5.2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.12,54
10:20:21.143757,1587608421144079,23994,1587608421143957,31714299,24,2385,SZ,10:19:36.000,251315573,2388758577.42,9.57,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117799
10:20:24.144757,1587608424145404,23994,1587608424145310,31732700,24,2385,SZ,10:19:39.000,251354373,2389129745.42,9.56,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.6,117822
